Engine Size,Age of Vehicle,Mileage,Speed,Acceleration,CO2Emissions,NOx Emissions,PM2.5 Emissions,VOC Emissions,SO2 Emissions
1.53280597,0,259517,7.613916439,0.7466799738,187.9067029,1.906098212,0.01949773795,0.02322071499,0.04370937586
4.9714243,19,139337,83.17053105,3.984360569,147.1623632,1.290064284,0.02675682262,0.02847770876,0.06305327921
1.187663347,29,274604,7.416344409,3.930985515,484.5187449,0.2919497732,0.06331277425,0.02628265343,0.07025930307
5.93181207,12,259970,88.66490725,1.057244697,184.7576255,1.86252414,0.1189795576,0.09465126158,0.05249595455
4.8156728,7,3477,89.99552661,3.823723271,487.1311646,1.081550159,0.1880063546,0.03351881334,0.031947593
1.833321544,5,264346,78.12947709,2.90986679,337.0724264,0.3987277951,0.02961717706,0.04373730894,0.09091141708
0.828715009,28,113846,87.86454535,0.5476257245,129.4540898,0.5304141263,0.1678266452,0.01618333188,0.09106531409
5.040399428,16,244000,10.55589372,2.508917988,299.2292248,1.938841571,0.1188360069,0.06656066501,0.07909504002
4.475658188,11,273994,87.21366628,4.655690004,447.0189403,0.9296029373,0.07914449477,0.03394058907,0.04115048578
4.590837274,0,235693,16.40259837,2.532287727,302.7536539,0.8973808528,0.1321633918,0.03206812453,0.01025621135
4.810605803,2,133878,40.74070887,3.943494948,109.667975,1.023719574,0.1591524732,0.0979411299,0.05420789431
1.185032189,13,262329,113.1294304,0.1445499332,179.1208229,1.430988733,0.07815715324,0.01347215418,0.05721339744
2.664021788,25,24718,60.34505732,3.640407064,151.1633233,0.7935382745,0.1847408446,0.02683942536,0.05391581537
1.40251911,7,187274,116.0911718,4.734186931,106.6350223,0.8999812115,0.1146786573,0.05618752674,0.01868420575
5.288137815,10,156287,10.67069507,2.497638924,197.2788788,1.517624801,0.03981250493,0.06060342348,0.0809100076
4.04115026,26,280602,57.30679195,1.688549565,347.4782413,0.9762739003,0.1138877589,0.07417458002,0.05789246235
2.520669729,13,130293,7.488278433,3.233252524,222.1294268,1.455787534,0.1554399102,0.02882009369,0.02996160732
1.130503421,7,147078,75.62523149,4.581306075,249.7107807,1.928213296,0.1214496372,0.04546475147,0.09608502433
2.417108073,28,225152,9.444840164,0.8838482527,194.2968491,1.928797758,0.1209833982,0.03584629778,0.03718702186
2.490953275,2,76820,21.0441363,2.01847105,497.5123167,0.9493122862,0.01527191144,0.08510453439,0.04437296206
4.593952127,6,225751,31.05963721,0.7814514049,313.7889702,0.5450209261,0.09803368997,0.04238230929,0.04612654443
4.115298851,27,81234,89.8492622,2.483271161,425.2470862,0.577342087,0.07946035089,0.03350090545,0.04612818189
5.413506261,18,129282,19.67545426,2.702110065,248.5980536,1.656521743,0.01831973773,0.06551430761,0.06784504628
3.255517611,3,271246,101.5958464,4.721018074,125.8867983,0.2514682182,0.1394225567,0.0196761329,0.03554951796
1.421890079,24,234501,15.82847266,2.062575769,431.0634422,0.1767867795,0.04479286601,0.08640629387,0.09130518129
4.508872894,15,126328,4.229333888,2.834783068,393.5455341,1.394692338,0.07648444623,0.03511324129,0.06155255514
4.756082253,12,84079,47.40545028,4.42631287,198.4140398,1.82921534,0.1197426995,0.08416110821,0.08919133181
3.718641427,19,94437,117.532997,1.607025001,322.8879204,0.5385259243,0.09365421948,0.0992239326,0.09256449001
4.809029336,18,79570,13.24106733,3.370819345,92.06064211,0.2036937858,0.1433362459,0.01191926493,0.07918358547
3.367737101,4,92656,12.20621328,3.785809244,61.84508553,1.801046401,0.1705049362,0.02727749628,0.03192916748
3.518210713,22,197937,90.1399813,1.652641173,417.0916439,0.7729040972,0.0421567467,0.07720794359,0.03967688066
3.023213295,4,172492,37.45940328,0.8217059277,473.8675731,1.144469607,0.062932886,0.01745464063,0.03062840577
0.9321794591,19,156454,86.07379407,2.51454771,204.8268574,1.688870121,0.04530527472,0.05018089024,0.05111829931
1.36103542,23,38795,24.00127073,1.784008651,318.9079161,0.5750061822,0.1048469981,0.02355013788,0.05598987849
0.9634317656,3,51425,55.2086393,1.332312159,372.7811011,1.242321086,0.0250586703,0.05227782531,0.04047234219
4.109334139,1,57402,31.83478533,4.867106553,385.7191437,1.983868572,0.1508413677,0.01113091917,0.08851772755
2.434651102,25,207275,54.18338579,2.510765094,266.4820552,1.508488225,0.03430885647,0.02354885652,0.04559961307
3.444567594,12,238723,92.29165111,4.282388469,325.977004,0.8549471626,0.1898861978,0.03474594412,0.07338348595
5.519345664,29,203567,91.44119286,0.9765870527,345.6737278,1.559234902,0.1696703772,0.02780990608,0.08504824304
2.096319592,15,95117,61.89267452,4.697213824,96.46488482,0.141368268,0.1941648369,0.04252152868,0.02448800207
2.9339912,21,261712,111.4046212,3.972157173,340.2997754,0.5091458597,0.0177103756,0.02304295729,0.07434227935
4.72886592,1,209125,31.65409229,4.043460781,279.8859542,1.514888967,0.04898031065,0.08387205435,0.02436881317
1.989750461,18,187350,28.83736213,1.948824376,220.3247882,0.5982483794,0.1925944785,0.05682333434,0.07874499887
1.200295531,16,30568,73.65676814,2.428184965,167.7812897,0.3396158706,0.1970817547,0.03791456962,0.06106234208
2.306707555,4,271056,74.55564411,2.966771629,337.0637556,0.6572779489,0.06333333739,0.036567211,0.05628017084
1.638350694,24,163599,5.584804748,3.948827681,125.0415154,0.4255361241,0.123763194,0.03195777316,0.0577130993
5.634427792,17,230066,72.93332549,4.24528376,414.8758612,0.8992272668,0.04942439491,0.05547124737,0.04613634621
5.002225974,27,253007,44.93233888,0.3902265468,127.3088173,0.336627543,0.180011077,0.0578091989,0.01446729141
4.093699534,22,2355,89.69310304,4.520311938,397.2277835,1.691637395,0.03600281465,0.09924157562,0.05974106409
5.331595069,20,96429,96.97267975,4.687483263,417.8377237,1.581953403,0.1407637788,0.06661130778,0.01202179556
4.9790948,17,185805,66.25845835,2.964437022,472.8443558,0.6832473772,0.06512815066,0.05782751396,0.09213991646
1.770164306,7,111151,0.2046037803,0.9337530663,258.4809894,1.08786119,0.08102170736,0.01344641262,0.0324154747
5.441306792,26,280232,76.36389722,4.092074164,78.65917246,1.724566114,0.1141096112,0.05950203317,0.06840214824
3.604579658,14,175477,89.86575356,2.742938073,354.9569097,1.865141918,0.09121751806,0.05454445832,0.06042586617
4.998688807,12,61788,29.87799195,4.085982269,177.1801202,0.2730657096,0.1094483067,0.09069688878,0.06550679574
5.45967476,12,51529,55.75752014,4.074040633,91.72695294,1.471839103,0.1391328687,0.07502951729,0.03918703034
2.45361807,15,112833,115.8871948,0.4336465784,435.094674,0.357372813,0.06628484832,0.05316249358,0.05045131846
1.372270008,21,103578,35.77386641,3.035107142,112.8818181,0.138064034,0.150374587,0.03052915128,0.07741103913
1.985262845,19,183455,26.77839013,2.415721496,277.8670573,0.2499946046,0.08926603691,0.07430426883,0.04520672075
3.020960501,12,39177,25.30257486,4.73059735,404.8302063,1.194172352,0.01414131105,0.03582444997,0.03563443702
5.053676783,19,116903,67.05610012,1.48320646,139.5922618,0.8165201349,0.1708629584,0.04176323204,0.0127980386
5.275799033,1,39056,113.9744522,1.030000531,453.4859486,0.3254825776,0.06350158326,0.07231293253,0.05283685267
0.8361510788,2,66421,73.0428155,4.48543428,199.2142762,1.001220793,0.1734452963,0.03811570798,0.07251210964
3.455885973,14,164704,36.39877443,0.7435778445,228.3878595,1.065639112,0.1514694171,0.03671743512,0.03598973698
2.970537216,22,208294,76.62837337,3.432597294,109.1720604,1.596050438,0.08727488889,0.04979669823,0.0879127507
1.954960614,18,68590,74.98107571,1.500099069,340.0069242,1.360957736,0.1335544238,0.06971215555,0.02042569691
1.42329991,12,271121,71.63101629,2.839228777,272.8922804,0.9853366434,0.1984705246,0.0947656341,0.04359918069
2.555598891,4,283644,19.13114483,3.081097164,488.3721886,0.7162390615,0.06842504562,0.02338417538,0.07656350796
5.70313046,25,10011,76.14801592,2.08684641,364.2484172,0.1038162347,0.09558281513,0.03273179159,0.09725564246
2.480655247,21,179111,51.6197343,4.874824901,391.5463449,1.680879327,0.03821844816,0.0986820563,0.04400592252
3.497711233,5,814,2.231047035,0.6591658404,139.5880518,0.6072722536,0.1755601743,0.06554200714,0.07671886141
4.455698586,13,282294,64.77173846,1.956995445,370.7471524,0.5051152964,0.1150474358,0.01086583507,0.0722839017
2.690873932,3,3825,118.7120094,2.151976634,300.8275257,1.495741555,0.02936605362,0.09051726696,0.09431514601
5.85326683,21,50368,41.9687509,3.155234745,231.7247638,0.2361336723,0.1235371539,0.03538966915,0.0550999351
5.804725934,18,75535,115.8671062,2.036298791,402.196744,0.5989753215,0.0989090869,0.05950351083,0.06309961249
2.109267938,22,86390,11.544689,0.4851800569,490.3463189,0.9266109315,0.06840256007,0.04305074203,0.02459622521
3.385692231,6,223923,87.8940139,4.737149991,92.6517151,0.9390072369,0.01355131519,0.02568608711,0.0339939622
2.364567211,3,105076,13.71959936,2.080395408,405.0002635,0.3999109304,0.05110692532,0.06417939827,0.06696462577
2.281170571,1,206089,32.82858883,1.713368636,463.7657842,0.1762296378,0.0491344794,0.02934667983,0.06040646352
0.9918121262,26,179577,68.50090024,2.233610621,191.8336584,0.9940143173,0.1459214118,0.03052210817,0.0501081832
3.969734537,6,253477,71.13356328,1.082978411,213.3599584,0.7791817745,0.05925478005,0.08224232826,0.07304763107
3.413930921,2,57899,93.02535807,0.5011084233,407.6474686,0.641213759,0.1959331345,0.06788145059,0.03204463395
1.067689506,14,213854,73.83736887,0.7428923955,479.139068,0.614194839,0.04496857133,0.09265631863,0.07293014902
2.248961614,0,284745,71.23376453,0.833274135,472.5143083,1.057935914,0.1796836272,0.0494183994,0.02690911541
5.522982607,1,141749,109.4823704,0.9883671911,75.03190254,0.1411641973,0.07940231077,0.05545187231,0.05452526884
2.045721831,9,260321,54.25929027,2.099801061,442.142697,0.301556391,0.1998870788,0.01624653631,0.02021422431
1.553453335,15,218930,27.03189344,3.119496345,313.904077,0.717887761,0.1627179072,0.04238283516,0.0565490773
3.345154353,24,123355,19.4146302,3.14443919,239.5069588,1.011647427,0.1247672792,0.01438845237,0.08392082907
5.925382361,27,164364,47.99935162,0.0004878478096,430.4903522,1.418271842,0.16781984,0.04150897748,0.0535323962
2.058687412,14,128424,85.53033062,4.604788334,410.1951459,0.6569032574,0.1803851779,0.04678484876,0.03951394921
4.295104847,23,125451,5.105218192,4.114235903,279.2068802,1.367385374,0.1995416182,0.02557472753,0.02241557
4.760422,14,204775,15.48640638,4.819690197,234.8242072,0.8355851024,0.04233790755,0.0869577945,0.04229484564
2.035715229,13,147256,12.73361521,1.799931724,262.6129627,1.571968953,0.121101571,0.04030644084,0.08711531459
4.586725013,21,220408,70.23001837,3.323996383,193.2605807,1.013175792,0.08349804328,0.01492677939,0.04519991044
2.71247229,13,61377,29.14375806,0.8401037463,356.2342497,1.128641731,0.08323680079,0.04513395343,0.02664048814
4.087990319,5,45161,19.9511314,4.085165136,451.415102,0.9266335657,0.1301408503,0.0593233904,0.08996262343
4.094354496,13,166078,71.13248637,0.8068386148,162.7250174,0.3524962422,0.1057903699,0.05302333818,0.09352240468
3.586028357,16,148616,91.35718985,1.629928504,421.4785178,0.4252175309,0.1640010849,0.06070412681,0.09585793277
1.269506804,17,12987,39.85858997,2.45417428,212.3349422,0.8609396906,0.07237310444,0.08942803734,0.0566873794
5.143572977,19,5239,69.38455268,2.972658344,109.3229945,0.2877570832,0.1106995697,0.01264015747,0.06059888695
2.468056338,18,44785,11.77492958,2.798165121,68.22276943,0.3663637984,0.1934588471,0.0810320043,0.03731744216
1.769896254,29,23358,112.2229237,0.5104800585,265.7126912,1.285096708,0.02719801589,0.04382996618,0.04031824736
1.012030736,16,187522,40.42754224,2.108380014,305.7410914,1.30315921,0.0610165481,0.04455852134,0.05637246773
3.872643305,15,219592,119.7006832,4.614546321,52.71512512,0.3421293805,0.02931421943,0.06312058394,0.02455848089
4.323334682,7,159500,117.4305307,4.361842639,343.6820139,1.722255116,0.02191670169,0.06342174268,0.09660723483
0.8862567104,6,9096,93.45881392,2.953917616,283.338252,1.727778638,0.01316435644,0.01951041114,0.07165425089
3.462883903,19,47582,2.408051449,2.861622877,498.8372231,0.8214858017,0.07944431769,0.06704929086,0.01420092927
1.977778031,27,188467,65.21699045,0.5583759132,97.03201942,1.046126309,0.1712229655,0.02578462379,0.03324257719
4.15489851,11,101494,10.42037045,1.001297262,367.2585903,1.622937114,0.05591871318,0.03654563292,0.03701316629
1.706705431,8,263431,107.4165631,1.263198713,147.6644336,1.549143378,0.07164001823,0.05352070828,0.01092584114
4.392876238,26,185582,94.75635032,2.440978643,142.8539414,0.7892212997,0.1727030624,0.07005976849,0.09858563203
2.811023801,13,23902,116.6808452,3.65678024,58.42353905,0.7024853112,0.03850022328,0.07814745804,0.03517376841
5.670995941,19,132844,73.00595438,2.303626778,52.94464534,1.362250243,0.05499983263,0.07471715418,0.01464683286
1.51510891,0,184126,62.66073654,0.6303052092,133.9802167,0.7906874778,0.1452615865,0.0568236579,0.08885475308
2.573545025,9,126800,62.27686271,2.196744385,128.9760962,1.4099568,0.1507975308,0.02531697307,0.01994424295
1.39006231,16,235576,46.37380493,0.8131662687,50.19682581,0.3462891738,0.07815122617,0.07091524524,0.05102121637
5.608406815,16,7213,56.24280807,3.755736758,372.7170696,1.376874112,0.01199465863,0.09789429153,0.04281711395
5.362164638,16,277085,76.24950998,0.832504302,276.6530875,1.591777541,0.08249010469,0.08347282363,0.01701919894
2.141296464,3,26855,111.9537129,2.412669948,228.2654653,1.818749214,0.1459402151,0.04878700796,0.01293219152
4.231917039,16,1046,71.50612059,3.467068013,96.70743403,0.9667476135,0.1458117266,0.05133292658,0.0341956189
5.049555441,17,277053,102.8539131,1.14099032,200.2541953,1.164577708,0.08976247554,0.09589270683,0.04237544309
3.68704422,19,210186,103.5335894,0.3801505382,261.7652499,0.6489295078,0.07626710691,0.01609862171,0.07719250229
3.554183007,22,94135,62.2599211,2.81649738,499.1215328,0.3859389389,0.1433926946,0.06336294382,0.07518515377
2.057631913,1,71255,41.69635698,0.2710133175,279.7697909,0.4289086039,0.190300826,0.02269075823,0.05178878639
1.284134393,7,212568,76.7488648,2.938843215,58.77877259,1.704689686,0.1606305739,0.01678449778,0.02891846216
5.465521941,12,220214,53.50528103,3.767492688,143.4837053,1.128801149,0.05356136646,0.03559416304,0.08579406566
5.482173897,22,246936,9.772904079,1.646579958,209.5347523,0.8149892095,0.1929022025,0.03065072183,0.0684323287
4.092127578,24,235787,45.33709205,2.441747045,255.1669163,1.741504931,0.1258447799,0.01409766015,0.04139411158
2.562954913,29,272496,119.2886566,4.643809191,353.4259214,0.3162198832,0.03136261385,0.08677017256,0.08838002795
2.615889788,21,271367,5.821424403,2.355544321,315.7668259,1.229040178,0.07399973023,0.08516894937,0.08362829987
4.57496953,19,249048,83.60002943,4.982770307,279.1692501,1.602427026,0.147575233,0.07126742805,0.01005394091
5.464973352,21,50044,100.9426446,0.7850120568,427.0524715,0.3373436058,0.1752624135,0.07915344962,0.08820280788
5.412849406,14,85000,77.84710842,3.544669512,138.3120674,0.3290409296,0.1106035324,0.01599013405,0.05764688127
4.855352838,19,203074,68.36978774,3.263092991,85.04576062,0.1634104194,0.0361693798,0.03454844712,0.09319734772
4.13856456,22,293172,84.90653004,4.361524068,427.1920397,1.889722991,0.03347485626,0.06324922442,0.07936444304
1.237527818,8,57965,51.52112848,0.46221606,257.9739046,1.415144524,0.07193096836,0.09029007716,0.02316728488
1.640469313,2,234466,10.96340848,1.401032958,299.0094113,0.2357359444,0.01712590607,0.07362002869,0.04070409449
5.47248178,2,69776,115.4846105,0.6608961288,426.8230498,1.375389869,0.08952579276,0.01160337927,0.03805281622
3.95343111,1,293603,51.8760924,4.665475611,475.6164008,0.6768626105,0.1576548499,0.0315192804,0.07326320233
0.8478246684,0,90932,79.84670846,2.133176623,298.4003218,0.3077333873,0.0975938707,0.04640414242,0.05846688469
1.327652023,13,155761,63.75725243,4.550329228,415.515441,1.985218016,0.1677646944,0.06596477417,0.03434460148
4.250209199,16,176251,6.560768637,1.472034972,295.1524275,0.4417777386,0.1348858944,0.06982691135,0.07854202797
0.826320236,12,114773,114.3295921,0.6318405068,64.99571859,1.617226025,0.0467294925,0.06498674099,0.06885257389
1.636201867,18,212678,95.10446713,1.482686365,480.1363505,1.774667479,0.05073751218,0.01637323572,0.08138444102
3.653415705,29,212243,17.89174734,2.985871797,417.9951978,1.107622929,0.07643665249,0.07820592103,0.07723310687
4.397855028,22,181027,117.7978652,4.226162959,389.0399845,1.954405428,0.1122288832,0.0703079865,0.06522263813
4.190198549,14,80260,88.42816466,1.926953466,248.8215826,0.3277477955,0.1388719592,0.0292041796,0.02494331204
1.966200409,26,55871,56.67859805,4.574043296,474.1452996,1.925652461,0.04288539896,0.05466834441,0.02751461498
4.503331951,24,191750,73.36440679,1.221160298,270.4308792,0.2342522886,0.03912211597,0.0330538899,0.08085909639
2.033695255,13,120773,12.80840184,3.467703437,374.3540024,1.006945884,0.01235215919,0.07179076229,0.08705117318
2.49207843,1,60693,67.2493812,3.678566752,95.26663045,1.724551307,0.03144207208,0.02943287471,0.05519960556
4.681755307,6,293577,8.839328642,1.369814597,148.4874383,1.151064049,0.1528485373,0.01181447861,0.09884330085
4.178091075,16,74797,65.38263085,0.1348493915,240.8924771,1.208574079,0.02052173556,0.04885307851,0.03656923372
5.215961735,17,210087,66.32348265,1.82618671,311.5840955,0.4058701538,0.1250976241,0.01387181305,0.07585197085
4.21958704,5,277948,104.9326542,0.2259807365,412.4995876,1.970260527,0.1241667675,0.01388890033,0.07027418145
3.755204737,26,223853,87.00690003,4.503768877,158.3923503,0.5391372191,0.1985841985,0.02720277767,0.07718297249
1.287108793,20,191187,29.94628707,4.767626315,398.4601043,1.73196621,0.138751602,0.07489576039,0.04743214227
2.712122176,7,78363,106.6111371,3.67689958,450.4964795,1.917455699,0.142859106,0.09485288887,0.03198857085
2.179052312,27,107904,68.78911978,3.633422927,418.3026258,0.6334787174,0.02703029539,0.05613870468,0.04643756219
2.068746146,26,114952,72.76553743,1.204463347,330.0859946,1.48797721,0.1765042041,0.071016491,0.0270719324
5.859654885,1,19477,20.27776431,0.3696278828,414.4966275,0.2527106419,0.07080328231,0.01446076436,0.02006334308
2.844108168,0,278271,102.9328315,4.010523179,444.8759233,1.50874609,0.06938366859,0.08113180804,0.07158283316
5.438642087,15,217790,111.7158138,2.795809658,299.7950494,1.020239817,0.09847749267,0.05034545129,0.09872355192
4.081920855,6,26049,92.99887794,3.408137654,414.5726279,0.3240760821,0.1444504527,0.05341335032,0.07002169107
4.933018778,21,12473,112.8902943,3.89820534,239.5068599,1.799818698,0.06594524707,0.08224194014,0.0220991875
3.413712884,23,213317,36.27598849,2.047171345,285.1153175,1.38983269,0.1577274919,0.02048707184,0.05692926427
3.7999002,10,230582,103.3343002,0.7227329499,73.67540263,0.4203219843,0.05666606289,0.05101040574,0.0643715838
3.361092008,14,13714,58.66717714,3.975183997,447.5705304,1.112333688,0.03331670211,0.05854072306,0.07620826123
1.815263537,12,212875,19.67006435,2.268828196,113.1668418,0.7191565687,0.1423716475,0.06520955233,0.07978673502
4.556750999,29,96988,80.25607188,4.134621154,174.288316,1.450070667,0.1850998968,0.07367356074,0.02779031281
2.260016285,23,267280,82.09443248,2.188495734,192.8583388,1.292178162,0.1828341241,0.06679650476,0.03946072094
0.9264430254,1,98115,34.43094165,1.085082042,102.1553304,0.4601348067,0.02187547352,0.08629045091,0.058902611
4.156455939,13,31516,3.299199795,0.8550250833,464.789046,0.5600133551,0.08441152604,0.09837883925,0.0104155929
1.720975533,23,45099,23.98167109,3.719608783,486.515147,1.438633855,0.06459655794,0.01152176453,0.02785374872
5.690384639,5,13188,47.97330572,2.874445614,439.3385786,1.382807718,0.09639207268,0.04719165364,0.09613270853
5.7604286,8,237445,20.10754933,2.023014502,205.8642377,0.6932636305,0.01958466073,0.04681600336,0.0421541163
5.557294829,27,111073,23.28359379,2.460583781,74.8566248,1.008658096,0.08803316511,0.07754283912,0.07710338861
2.724825241,6,5560,46.96687973,2.748193026,132.3011615,0.9876713434,0.1925791111,0.03614453382,0.05250702798
0.880374406,17,108763,115.4143937,1.197082209,397.4449615,0.3364403061,0.1177203278,0.01135606271,0.09992050125
